id,portal,tanggal_terbit,url,judul,clean_text,label,confidence
7d62e4f726c8,Antara,2026-06-02,https://www.antaranews.com/berita/5591063/guru-smpn-111-jakarta-ungkap-rasa-bangga-bertemu-presiden-prabowo,Guru SMPN 111 Jakarta ungkap rasa bangga bertemu Presiden Prabowo,"Guru SMPN 111 Jakarta ungkap rasa bangga bertemu Presiden Prabowo. Jakarta (ANTARA) - Kedatangan Presiden Prabowo Subianto di Sekolah Menengah Pertama Negeri (SMPN) 111 Jakarta disambut antusias tidak hanya oleh para murid, tetapi juga guru yang menyatakan rasa bangga karena bertemu Presiden. Menurut keterangan Badan Komunikasi Pemerintah (Bakom) RI di Jakarta pada Selasa, Guru Pendidikan Pancasila di SMPN 111 Jakarta, Sainur Ragil mengaku bangga karena sekolahnya mendapat kesempatan dikunjungi langsung oleh Prabowo yang meninjau pelaksanaan Makan Bergizi Gratis (MBG).",netral,0.5252
5b152511560a,Liputan6,2026-06-07,https://www.liputan6.com/tag/badan-gizi-nasional,Berita Badan Gizi Nasional Hari Ini - Kabar Terbaru Terkini | Liputan6.com,"Berita Badan Gizi Nasional Hari Ini - Kabar Terbaru Terkini | Liputan6.com. - HOME - News - Bisnis - Enam Plus - Bola - TV - ShowBiz - Otomotif - Foto - Hot - Cek Fakta - LAINNYA- IslamiBerita & Kajian Islami: Hukum, Amalan, dan Hikmah - Liputan6 - SahamBerita Saham, Investasi, Pasar Modal Dunia Dan Indonesia - CryptoBerita Crypto Hari Ini - Citizen6Berita Citizen6 - Media Jurnalisme Warga Khas Liputan6.com - RegionalBerita Daerah dan Peristiwa Regional Indonesia Terbaru - TeknoBerita Teknologi Gadget, Games Keren, Aplikasi Terbaru Dunia - OpiniOpini Liputan6: Analisis Mendalam, Sudut Pandang dan Perspektif Baru - DisabilitasDisabilitas Berita Terkini, Berita Hari Ini, Berita Harian, Berita Terbaru, Kumpulan Artikel - GlobalBerita Internasional, Sains, Feature, Kisah Inspiratif, Unik, dan Menarik Liputan6 - On OffOn Off Liputan6: Sinopsis Film, Jadwal Olahraga & Berita Bisnis Digital - SurabayaBerita Terkini, Kabar Terbaru Hari Ini di Surabaya dan Sekitarnya - LifestyleBerita Gaya Hidup Terkini - Tren Fashion, Info Shopping, Menu Kuliner - HealthKabar Berita Terbaru Dunia Kesehatan, Seks, Diet, Herbal Terbaik - EnglishExploring Knowledge, Taste, and Innovation - en.Liputan6.com - FeedsFeeds Liputan6: Kumpulan Tips Praktis & Berita Terbaru Harian - OtosiaOtosia - SpotlightBerita Terkini, Kabar Terbaru Hari Ini Indonesia dan Dunia - Liputan6.com - BeritaBerita hari ini Politik, Hukum, Dunia International - KesehatanKabar Berita Terbaru Dunia Kesehatan, Relationship, Diet, Herbal Terbaik - SportBerita Bola Terkini, Jadwal Pertandingan, Klasemen, Hasil Liga - Presiden Prabowo Subianto menyempatkan diri makan siang bersama dengan para siswa dan orang tua saat meninjau Sekolah Rakyat Menengah Pertam... Advertisement Advertisement",netral,0.526
d766ad243289,Liputan6,2026-06-07,https://www.liputan6.com/tag/makan-bergizi-gratis,Berita Makan Bergizi Gratis Hari Ini - Kabar Terbaru Terkini | Liputan6.com,"Berita Makan Bergizi Gratis Hari Ini - Kabar Terbaru Terkini | Liputan6.com. - HOME - News - Bisnis - Enam Plus - Bola - TV - ShowBiz - Otomotif - Foto - Hot - Cek Fakta - LAINNYA- IslamiBerita & Kajian Islami: Hukum, Amalan, dan Hikmah - Liputan6 - SahamBerita Saham, Investasi, Pasar Modal Dunia Dan Indonesia - CryptoBerita Crypto Hari Ini - Citizen6Berita Citizen6 - Media Jurnalisme Warga Khas Liputan6.com - RegionalBerita Daerah dan Peristiwa Regional Indonesia Terbaru - TeknoBerita Teknologi Gadget, Games Keren, Aplikasi Terbaru Dunia - OpiniOpini Liputan6: Analisis Mendalam, Sudut Pandang dan Perspektif Baru - DisabilitasDisabilitas Berita Terkini, Berita Hari Ini, Berita Harian, Berita Terbaru, Kumpulan Artikel - GlobalBerita Internasional, Sains, Feature, Kisah Inspiratif, Unik, dan Menarik Liputan6 - On OffOn Off Liputan6: Sinopsis Film, Jadwal Olahraga & Berita Bisnis Digital - SurabayaBerita Terkini, Kabar Terbaru Hari Ini di Surabaya dan Sekitarnya - LifestyleBerita Gaya Hidup Terkini - Tren Fashion, Info Shopping, Menu Kuliner - HealthKabar Berita Terbaru Dunia Kesehatan, Seks, Diet, Herbal Terbaik - EnglishExploring Knowledge, Taste, and Innovation - en.Liputan6.com - FeedsFeeds Liputan6: Kumpulan Tips Praktis & Berita Terbaru Harian - OtosiaOtosia - SpotlightBerita Terkini, Kabar Terbaru Hari Ini Indonesia dan Dunia - Liputan6.com - BeritaBerita hari ini Politik, Hukum, Dunia International - KesehatanKabar Berita Terbaru Dunia Kesehatan, Relationship, Diet, Herbal Terbaik - SportBerita Bola Terkini, Jadwal Pertandingan, Klasemen, Hasil Liga - Presiden Prabowo Subianto menyempatkan diri makan siang bersama dengan para siswa dan orang tua saat meninjau Sekolah Rakyat Menengah Pertam... Advertisement Advertisement",netral,0.526
f4a2351502c8,Suara,2026-06-03,https://www.suara.com/entertainment/2026/06/03/193035/dadan-hindayana-dicurigai-pergi-haji-pakai-duit-korupsi-mbg-bahkan-iblis-pun-geleng-geleng-kepala,Dadan Hindayana Dicurigai Pergi Haji Pakai Duit Korupsi MBG: Bahkan Iblis pun Geleng-Geleng Kepala,"Dadan Hindayana Dicurigai Pergi Haji Pakai Duit Korupsi MBG: Bahkan Iblis pun Geleng-Geleng Kepala. - Mantan Kepala Badan Gizi Nasional (BGN) resmi ditahan Kejagung atas dugaan korupsi Program Makan Bergizi Gratis anggaran 2025-2026, sehari setelah dicopot dari jabatannya. - Penangkapan ini viral karena Dadan baru saja pulang ibadah haji, memicu hujatan netizen yang menduga ia berangkat menggunakan uang haram hasil korupsi.",negatif,0.5265
e72e72feab46,Detik,2026-06-07,https://www.detik.com/jabar/berita/d-8522025/merasa-dirugikan-investor-sukabumi-tagih-dana-ratusan-miliar-ke-bgn,"Merasa Dirugikan, Investor Sukabumi Tagih Dana Ratusan Miliar ke BGN","Merasa Dirugikan, Investor Sukabumi Tagih Dana Ratusan Miliar ke BGN. Pengusaha asal Sukabumi, H. Mujazin, menuntut pengembalian dana ratusan miliar rupiah miliknya.",negatif,0.5302
be267187306d,Tempo,2026-06-07,https://www.tempo.co/prelude/bgn-korupsi-bancakan-gizi-nasional-2253383,Bancakan Gizi Nasional,"Bancakan Gizi Nasional. Ringkasan Berita - Sebagai lembaga pengelola MBG, Badan Gizi Nasional praktis bekerja tanpa supervisi. - Benang kusut ini tak cukup hanya diurai dengan penggantian pimpinan Badan Gizi Nasional.",negatif,0.5339
a878362f1ebb,Liputan6,2026-06-07,https://www.liputan6.com/tag/mbg,Berita MBG Hari Ini - Kabar Terbaru Terkini | Liputan6.com,"Berita MBG Hari Ini - Kabar Terbaru Terkini | Liputan6.com. - HOME - News - Bisnis - Enam Plus - Bola - TV - ShowBiz - Otomotif - Foto - Hot - Cek Fakta - LAINNYA- IslamiBerita & Kajian Islami: Hukum, Amalan, dan Hikmah - Liputan6 - SahamBerita Saham, Investasi, Pasar Modal Dunia Dan Indonesia - CryptoBerita Crypto Hari Ini - Citizen6Berita Citizen6 - Media Jurnalisme Warga Khas Liputan6.com - RegionalBerita Daerah dan Peristiwa Regional Indonesia Terbaru - TeknoBerita Teknologi Gadget, Games Keren, Aplikasi Terbaru Dunia - OpiniOpini Liputan6: Analisis Mendalam, Sudut Pandang dan Perspektif Baru - DisabilitasDisabilitas Berita Terkini, Berita Hari Ini, Berita Harian, Berita Terbaru, Kumpulan Artikel - GlobalBerita Internasional, Sains, Feature, Kisah Inspiratif, Unik, dan Menarik Liputan6 - On OffOn Off Liputan6: Sinopsis Film, Jadwal Olahraga & Berita Bisnis Digital - SurabayaBerita Terkini, Kabar Terbaru Hari Ini di Surabaya dan Sekitarnya - LifestyleBerita Gaya Hidup Terkini - Tren Fashion, Info Shopping, Menu Kuliner - HealthKabar Berita Terbaru Dunia Kesehatan, Seks, Diet, Herbal Terbaik - EnglishExploring Knowledge, Taste, and Innovation - en.Liputan6.com - FeedsFeeds Liputan6: Kumpulan Tips Praktis & Berita Terbaru Harian - OtosiaOtosia - SpotlightBerita Terkini, Kabar Terbaru Hari Ini Indonesia dan Dunia - Liputan6.com - BeritaBerita hari ini Politik, Hukum, Dunia International - KesehatanKabar Berita Terbaru Dunia Kesehatan, Relationship, Diet, Herbal Terbaik - SportBerita Bola Terkini, Jadwal Pertandingan, Klasemen, Hasil Liga - Polemik ini bermula ketika proyek 100 dapur khusus perintis di lahan TNI yang dibangun tahun 2024 Advertisement Advertisement",netral,0.5352
24a2aafdbfa0,Liputan6,2026-06-07,https://www.liputan6.com/tag/bgn,Berita BGN Hari Ini - Kabar Terbaru Terkini | Liputan6.com,"Berita BGN Hari Ini - Kabar Terbaru Terkini | Liputan6.com. - HOME - News - Bisnis - Enam Plus - Bola - TV - ShowBiz - Otomotif - Foto - Hot - Cek Fakta - LAINNYA- IslamiBerita & Kajian Islami: Hukum, Amalan, dan Hikmah - Liputan6 - SahamBerita Saham, Investasi, Pasar Modal Dunia Dan Indonesia - CryptoBerita Crypto Hari Ini - Citizen6Berita Citizen6 - Media Jurnalisme Warga Khas Liputan6.com - RegionalBerita Daerah dan Peristiwa Regional Indonesia Terbaru - TeknoBerita Teknologi Gadget, Games Keren, Aplikasi Terbaru Dunia - OpiniOpini Liputan6: Analisis Mendalam, Sudut Pandang dan Perspektif Baru - DisabilitasDisabilitas Berita Terkini, Berita Hari Ini, Berita Harian, Berita Terbaru, Kumpulan Artikel - GlobalBerita Internasional, Sains, Feature, Kisah Inspiratif, Unik, dan Menarik Liputan6 - On OffOn Off Liputan6: Sinopsis Film, Jadwal Olahraga & Berita Bisnis Digital - SurabayaBerita Terkini, Kabar Terbaru Hari Ini di Surabaya dan Sekitarnya - LifestyleBerita Gaya Hidup Terkini - Tren Fashion, Info Shopping, Menu Kuliner - HealthKabar Berita Terbaru Dunia Kesehatan, Seks, Diet, Herbal Terbaik - EnglishExploring Knowledge, Taste, and Innovation - en.Liputan6.com - FeedsFeeds Liputan6: Kumpulan Tips Praktis & Berita Terbaru Harian - OtosiaOtosia - SpotlightBerita Terkini, Kabar Terbaru Hari Ini Indonesia dan Dunia - Liputan6.com - BeritaBerita hari ini Politik, Hukum, Dunia International - KesehatanKabar Berita Terbaru Dunia Kesehatan, Relationship, Diet, Herbal Terbaik - SportBerita Bola Terkini, Jadwal Pertandingan, Klasemen, Hasil Liga - Polemik ini bermula ketika proyek 100 dapur khusus perintis di lahan TNI yang dibangun tahun 2024 Advertisement Advertisement",netral,0.5352
82247790eb79,Liputan6,2026-06-07,https://www.liputan6.com/tag/sppg,Berita SPPG Hari Ini - Kabar Terbaru Terkini | Liputan6.com,"Berita SPPG Hari Ini - Kabar Terbaru Terkini | Liputan6.com. - HOME - News - Bisnis - Enam Plus - Bola - TV - ShowBiz - Otomotif - Foto - Hot - Cek Fakta - LAINNYA- IslamiBerita & Kajian Islami: Hukum, Amalan, dan Hikmah - Liputan6 - SahamBerita Saham, Investasi, Pasar Modal Dunia Dan Indonesia - CryptoBerita Crypto Hari Ini - Citizen6Berita Citizen6 - Media Jurnalisme Warga Khas Liputan6.com - RegionalBerita Daerah dan Peristiwa Regional Indonesia Terbaru - TeknoBerita Teknologi Gadget, Games Keren, Aplikasi Terbaru Dunia - OpiniOpini Liputan6: Analisis Mendalam, Sudut Pandang dan Perspektif Baru - DisabilitasDisabilitas Berita Terkini, Berita Hari Ini, Berita Harian, Berita Terbaru, Kumpulan Artikel - GlobalBerita Internasional, Sains, Feature, Kisah Inspiratif, Unik, dan Menarik Liputan6 - On OffOn Off Liputan6: Sinopsis Film, Jadwal Olahraga & Berita Bisnis Digital - SurabayaBerita Terkini, Kabar Terbaru Hari Ini di Surabaya dan Sekitarnya - LifestyleBerita Gaya Hidup Terkini - Tren Fashion, Info Shopping, Menu Kuliner - HealthKabar Berita Terbaru Dunia Kesehatan, Seks, Diet, Herbal Terbaik - EnglishExploring Knowledge, Taste, and Innovation - en.Liputan6.com - FeedsFeeds Liputan6: Kumpulan Tips Praktis & Berita Terbaru Harian - OtosiaOtosia - SpotlightBerita Terkini, Kabar Terbaru Hari Ini Indonesia dan Dunia - Liputan6.com - BeritaBerita hari ini Politik, Hukum, Dunia International - KesehatanKabar Berita Terbaru Dunia Kesehatan, Relationship, Diet, Herbal Terbaik - SportBerita Bola Terkini, Jadwal Pertandingan, Klasemen, Hasil Liga - Polemik ini bermula ketika proyek 100 dapur khusus perintis di lahan TNI yang dibangun tahun 2024 Advertisement Advertisement",netral,0.5352
79b8053b2b83,Detik,2026-06-07,https://www.detik.com/bali/berita/d-8521321/pembelaan-purbaya-usai-program-mbg-dan-kopdes-dituding-bebani-apbn,Pembelaan Purbaya Usai Program MBG dan Kopdes Dituding Bebani APBN,Pembelaan Purbaya Usai Program MBG dan Kopdes Dituding Bebani APBN. Menteri Keuangan Purbaya Yudhi Sadewa memberi pembelaan seusai program Makan Bergizi Gratis (MBG) dan Koperasi Desa Merah Putih (KDMP) dituding membebani fiskal negara. Ia mengeklaim program prioritas tersebut tidak memberikan tekanan terhadap Anggaran Pendapatan dan Belanja Negara (APBN).,negatif,0.5365
dcd45b8ae3d0,Kompas,2026-06-05,https://nasional.kompas.com/read/2026/06/05/12542011/bgn-bantah-ada-perintah-hentikan-operasional-dapur-mbg,BGN Bantah Ada Perintah Hentikan Operasional Dapur MBG,"BGN Bantah Ada Perintah Hentikan Operasional Dapur MBG. Baca berita tanpa iklan. Gabung Kompas.com+ Kompas.com, 5 Juni 2026, 12:54 WIB JAKARTA, KOMPAS.com – Badan Gizi Nasional (BGN) membantah kabar yang menyebut BGN memerintahkan dapur Makan Bergizi Gratis (MBG) untuk menghentikan operasional mereka.",negatif,0.5374
4fb3d87f9980,Antara,2026-06-06,https://www.antaranews.com/berita/5597160/menteri-ham-terima-titipan-tongkat-garuda-wisnu-kencana-untuk-presiden,Menteri HAM terima titipan tongkat Garuda Wisnu Kencana untuk Presiden,"Menteri HAM terima titipan tongkat Garuda Wisnu Kencana untuk Presiden. Jembrana, Bali (ANTARA) - Menteri Hak Asasi Manusia (HAM) Natalius Pigai menerima titipan tongkat berkepala Garuda Wisnu Kencana dari Gerakan Pemuda Marhaenis untuk Presiden Prabowo Subianto sebagai simbol dukungan untuk pemerintah. ""Saya terima titipan ini, namun saya minta dilengkapi dengan catatan filosofi dari tongkat ini sebelum saya serahkan ke Presiden,"" kata Pigai, setelah menerima tongkat itu saat Kongres Gerakan Pemuda Marhaenis yang dilaksanakan di Kabupaten Jembrana, Bali, Sabtu.",netral,0.5379
b023eb710de2,Antara,2026-06-06,https://www.antaranews.com/berita/5596780/dpr-ri-pastikan-kepulauan-mentawai-jadi-prioritas-pembangunan-sppg-3t,DPR RI pastikan Kepulauan Mentawai jadi prioritas pembangunan SPPG 3T,"DPR RI pastikan Kepulauan Mentawai jadi prioritas pembangunan SPPG 3T. Mentawai tentu menjadi atensi karena merupakan daerah terdepan dan terluar dan saya telah mengomunikasikan ini bersama Kepala BGN Nanik Sudaryati Deyang Kota Padang (ANTARA) - Anggota DPR RI Andre Rosiade memastikan Kabupaten Kepulauan Mentawai yang merupakan wilayah terdepan dan terluar menjadi salah satu prioritas pembangunan Satuan Pelayanan Pemenuhan Gizi (SPPG) guna mendukung Program Makan Bergizi Gratis (MBG). ""Mentawai tentu menjadi atensi karena merupakan daerah terdepan dan terluar dan saya telah mengomunikasikan ini bersama Kepala BGN Nanik Sudaryati Deyang,"" kata Andre Rosiade di Padang, Sumatera Barat, Sabtu.",positif,0.5387
463c01f3d2fe,Suara,2026-05-22,https://www.suara.com/video/2026/05/22/163004/dana-rp12-triliun-mengendap-di-rekening-pengelola-mbg-rawan-praktik-korupsi,"Dana Rp12 Triliun Mengendap di Rekening Pengelola MBG, Rawan Praktik Korupsi","Dana Rp12 Triliun Mengendap di Rekening Pengelola MBG, Rawan Praktik Korupsi. Suara.com - Program Makan Bergizi Gratis atau MBG kembali menjadi sorotan setelah Tim Strategi Nasional Pencegahan Korupsi (Stranas PK) mengungkap adanya dana sebesar Rp12 triliun yang masih mengendap di rekening yayasan pengelola. Kondisi ini dinilai rawan menimbulkan praktik korupsi karena pengawasan program disebut belum maksimal.",negatif,0.5395
171f7a77641f,Antara,2026-06-02,https://www.antaranews.com/berita/5591497/prabowo-angkat-nanik-s-deyang-sebagai-kepala-bgn-baru,Prabowo angkat Nanik S Deyang sebagai Kepala BGN baru,Prabowo angkat Nanik S Deyang sebagai Kepala BGN baru. Jakarta (ANTARA) - Presiden Prabowo Subianto mengangkat Nanik S. Deyang sebagai Kepala Badan Gizi Nasional (BGN) yang baru menggantikan Dadan Hindayana.,negatif,0.5414
c62a52642664,Antara,2026-05-29,https://www.antaranews.com/berita/5586609/bgn-calon-mitra-dilarang-bangun-dapur-mbg-sebelum-lolos-verifikasi,BGN: Calon mitra dilarang bangun dapur MBG sebelum lolos verifikasi,"BGN: Calon mitra dilarang bangun dapur MBG sebelum lolos verifikasi. Calon mitra dilarang membangun dapur apabila belum terverifikasi Mataram (ANTARA) - Wakil Kepala Badan Gizi Nasional (BGN) Sony Sonjaya menegaskan bahwa pihaknya melarang calon mitra membangun dapur Program Makan Bergizi Gratis (MBG) sebelum lolos verifikasi persyaratan. ""Calon mitra dilarang membangun dapur apabila belum terverifikasi,"" kata Sony Sonjaya di Mataram, Nusa Tenggara Barat, Jumat.",positif,0.5458
83fd712efa48,Antara,2026-05-23,https://www.antaranews.com/berita/5579263/pemkot-makassar-gencarkan-pertanian-perkotaan-guna-pasok-kebutuhan-mbg,Pemkot Makassar gencarkan pertanian perkotaan guna pasok kebutuhan MBG,"Pemkot Makassar gencarkan pertanian perkotaan guna pasok kebutuhan MBG. Pertanian perkotaan ini bukan hanya soal menanam, tapi bagaimana masyarakat bisa memanfaatkan lahan terbatas untuk menghasilkan kebutuhan pangan sehari-hari dan nilai tambah Makassar (ANTARA) - Wali Kota Makassar, Sulawesi Selatan (Sulsel), Munafri Arifuddin menginstruksikan semua jajaran di wilayah itu agar berkontribusi dalam menghadirkan dan menyukseskan pertanian perkotaan (urban farming) serta memasoknya untuk Program Makan Bergizi Gratis (MBG). ""Pertanian perkotaan ini bukan hanya soal menanam, tapi bagaimana masyarakat bisa memanfaatkan lahan terbatas untuk menghasilkan kebutuhan pangan sehari-hari dan nilai tambah,"" ujarnya di Makassar, Sabtu.",positif,0.5473
abc1fc92a09c,Antara,2026-05-28,https://www.antaranews.com/berita/5585060/indonesia-jadi-wakil-ketua-aliansi-mitra-global-pengentasan-kemiskinan,Indonesia jadi Wakil Ketua Aliansi Mitra Global Pengentasan Kemiskinan,"Indonesia jadi Wakil Ketua Aliansi Mitra Global Pengentasan Kemiskinan. Beijing (ANTARA) - Indonesia menjadi salah satu Wakil Ketua dalam Aliansi Kemitraan Global untuk Pengentasan Kemiskinan dan Pembangunan (Global Partnership for Poverty Alleviation and Development atau GPPAD) yang digagas China. ""Merupakan kehormatan besar bagi saya untuk menyampaikan sudut pandang pemikiran Indonesia mengenai pemberantasan kemiskinan dan kami juga mempunyai keresahan yang sama untuk memperkuat pembangunan inklusif bersama-sama dengan China dan negara lainnya,"" kata Wakil Menteri Desa dan Pembangunan Daerah Tertinggal Republik Indonesia Ahmad Riza Patria di Beijing, Rabu (27/6).",positif,0.5486
51f723918df1,Detik,2026-06-03,https://www.detik.com/sumbagsel/berita/d-8516224/pergantian-kepala-bgn-satgas-mbg-lampung-minta-juknis-lebih-detail,"Pergantian Kepala BGN, Satgas MBG Lampung Minta Juknis Lebih Detail","Pergantian Kepala BGN, Satgas MBG Lampung Minta Juknis Lebih Detail. Pergantian kepemimpinan di Badan Gizi Nasional (BGN) dari Dadan Hindayana kepada Nanik S. Deyang mendapat perhatian dari Satgas Makan Bergizi Gratis (MBG) Provinsi Lampung.",positif,0.5516
6b09811f45f8,Antara,2026-05-29,https://www.antaranews.com/berita/5586435/bpjph-sistem-jaminan-produk-halal-aspek-penting-bagi-operasional-sppg,BPJPH: Sistem Jaminan Produk Halal aspek penting bagi operasional SPPG,"BPJPH: Sistem Jaminan Produk Halal aspek penting bagi operasional SPPG. Kita ingin masyarakat tidak hanya menerima makanan yang bergizi dan aman, tetapi juga memiliki kepastian halal Jakarta (ANTARA) - Badan Penyelenggara Jaminan Produk Halal (BPJPH) menegaskan Sistem Jaminan Produk Halal (SJPH) sebagai aspek penting dalam operasional/penyelenggaraan layanan pangan, termasuk di lingkungan Satuan Pelayanan Pemenuhan Gizi (SPPG). “Kita ingin masyarakat tidak hanya menerima makanan yang bergizi dan aman, tetapi juga memiliki kepastian halal.",negatif,0.5526
c7187d6b8a45,Detik,2026-06-07,https://finance.detik.com/berita-ekonomi-bisnis/d-8521012/purbaya-jawab-mbg-kopdes-dianggap-bebani-apbn,Purbaya Jawab MBG & Kopdes Dianggap Bebani APBN,"Purbaya Jawab MBG & Kopdes Dianggap Bebani APBN. Menteri Keuangan (Menkeu), Purbaya Yudhi Sadewa, membantah anggapan yang menyebut program Makan Bergizi Gratis (MBG) dan Koperasi Desa Merah Putih (KDMP) membebani fiskal negara. Ia menegaskan, program prioritas tersebut tidak memberikan tekanan terhadap Anggaran Pendapatan dan Belanja Negara (APBN).",negatif,0.5541
